# Code generated by cmd/gen-cities from GeoNames cities15000 (CC-BY 4.0). DO NOT EDIT.
# Regenerate with `make gen-cities`. Columns: canonical-name<TAB>country<TAB>alias|alias|...
Abidjan	ci	a bi rang|a bi ren|abdjan|abican|abidajana|abidjan|abidzan|abidzana|abidzanas|abidzans|abidzhan|abidzhan shaary|abidżan|abidžan|abidžana|abidžanas|abidžans|abigano|abijan|abijana|abijang|abijani|abiyan|abiyán|abizhan khot|abiĝano|abydjan|abyjan|ampitzan|xabi can|абиджан|абиджан шаары|абижан хот|абиџан|абіджан
Pudong	cn	p'u-tung|pho gjong|phố đông|pootung|pu dong|pu dong xin qu|pudong|pudun|p’u-tung|shang hai pu dong|пудун
Sydney	au	citni|sanctus dionysius|sedniejos|sek-na|shidoni|sidani|sideuni|sidnef|sidnei|sidnej|sidneja|sidnejo|sidnejus|sidney|sidneý|sidni|sidniy|sidnéy|sidnėjus|sit-ni|sit-nì|syd|sydneium|sydney|sydney city|sydny|sék-nà̤|sídney|sîdney|sėdniejos|xi ni|xue li|сиднеи|сидней|сиднеј|сидни|сідней|сідні
Singapore	sg	cinkappur|danmaxi|dānmǎxī|garden city|little red dot|prathes singkhpor|shingaporu|sigapura|sin-ka-po|sing-gapol|sing-gapoleu|singapore|singapore city|singapour|singapur|singapura|singkh por|sinkapoure|sngapwr|snghafwrt|syngpwr|syonan-to|sîn-kâ-po|temasek|tumasik|xin jia po|xing jia po|сингапур|сінгапур
Melbourne	au	greater melbourne|mailabarana|mel beirn|mel'burn|melaborna|melben|melbeoleun|melbeon|melborns|melbourne|melbourne city|melbournum|melburn|melburna|melburnas|melburno|melporn|melpurn|melvourni|meruborun|mlbwrn|mo er ben|mylbrn|xin jin shan|мелбурн|мелбърн|мельбурн
Dar es Salaam	tz	da lei si sa la mu|daleueseusallam|dar alslam|dar as-salom|dar es salaam|dar es salam|dar es salamas|dar es salams|dar es salám|dar es-salaam|dar es-salam|dar əs salam|dar-ehs-salam|dar-ehs-salam shaary|dar-es-salaam|dar-es-salam|dar-es-salami|dar-xes-salam|dara asa salama|dara esa salama|daralslam|darasalam|daresalama|daresalamo|daressalaam|daressalam|daruesselam|daruesusaramu|darüsselam|dárasalám|dār es salām|dāresalāma|ntar es salam|ntontoma|san lan gang|tarus'salam|дар ас-салом|дар ес салам|дар ес-салаам|дар-ес-салам|дар-эс-салам|дар-эс-салам шаары
Saint Petersburg	ru	agia petroupole|betuyrbukh|cankt-peterburg|leningeuladeu|leningrad|leningrado|lenjingrad|lungsod ng sankt-peterburg|peterburg|peterburgo|peterburi|petersburg|petrapilis|petrograd|petrogrado|petrohrad|petropolis|petursborg|pietari|piiteri|piter|pétursborg|saint petersbourg|saint petersburg|saint pétersbourg|saint-petersbourg|saint-pétersbourg|san petersburgo|san pietroburgo|san pietruburgu|sangteupeteleubuleukeu|sankt peitersbuerg|sankt peterburg|sankt peterburgas|sankt petersborg|sankt petersburg|sankt peterzburg|sankt péitersbuerg|sankt-peterburg|sankt-peterburgo|sankt-peterburq|sankt-petersburg|sankt. peterburg|sankti petursborg|sankti pétursborg|sanktpeterburga|sanktpēterburga|sankutopeteruburuku|sant btrsbrgh|sant petersburg|sant petersburgo|sant-petersbourg|santa peterburg|sao petersburgo|seinteupiteojeubeogeu|sent pi te xrs beirk|senta pitarasabaraga|senta pitarsabarga|sheng bi de bao|sint petersbork|sint-petersburg|sn ptrzbwrg|snqt ptrbwrg|spb|st petersburg|st. petersburg|st.-petersburg|szentpetervar|szentpétervár|são petersburgo|бетъырбух|ленинград|петербург|петроград|питер|санкт петербург|санкт петерзбург|санкт-петербург|спб
Alexandria	eg	al iskandariyah|al iskandarīyah|alaksantriya|alaskndryt|alegjandriya|alegsandiri|alegsàndiri|alehandriya|aleixandria|aleixandría|alejandria|alejandría|alekajandriya|alekcantiriya|alekjhandriya|aleksandria|aleksandrii|aleksandrij|aleksandrija|aleksandrio|aleksandriya|aleksandrje|aleksandryja|aleksandryjo|alesandria degito|alessandria|alessandria d'egitto|alessandria deggittu|alessandria e naggitto|alexandreia|alexandria|alexandria magna|alexandrie|alexandrië|alexandría|alexàndria|allegsandeulia|arekusandoria|askndryh|ałesandria degito|cathair alastair|el iskandariya|el iskandarīya|elekjhandriya|isgəndəriyyə|iskandariah|iskandariya|iskandariyah|iskandri|iskenderiye|iskindiriya|iskindirîya|lisandria degittu|lisàndria degittu|ol'oksandrija|sikadari'a|sikandariya|taskendrit|xa lek san de riy|ya li shan da gang|ya li shan zhuo|александрий|александрия|александрија|александрыя|александрія|искандри|искәндәриә|ӧльӧксандрия
Harbin	cn	cap nhi tan|charbin|charbinas|charmpin|cáp nhĩ tân|ha er bin|ha er bin shi|ha'erbin|ha-eolbin si|ha-erh-pin|ha-erh-pin-shih|har bin|harabina|harbin|harbin shi|harbin-chhi|harbin-chhī|harbina|harbino|harbinq|harbn|harbyn|haribini|harpina|harubin|harubin shi|ha’erbin|hrbyn|kharbin|kharbini|lungsod ng harbin|pin-chiang|pin-chiang-hsien|pinkiang|xarbin|харбин|харбін
Bangkok	th	amphoe phra nakhon|bainkaka|bainkoka|bamkoka|ban'nkok|bancac|bancocum|bancoque|bancác|banghok|bangkog|bangkok|bangkok metropolis|bangkoka|bangkwk|bangkòk|banguecoque|bankeakk|bankok|bankokas|bankoko|bankoku|bankwk|banqkok|bngqwq|bnkak|byankak|byankaka|camraata byankaka|changwat phra nakhon|krung thep|krung thep maha nakhon|krung thep maha nakhon amon rattanakosin mahintarayutthaya maha dilok phop noppharat ratchathani buri rom udom ratchaniwet maha sathan amon phiman awatan sathit sakka thattiya witsanukam prasit|krungdeb|krungtheph|krungthephmhankhr|krungtheph‡|man gu|man-kuk|màn-kuk|penkak|phra nakhon|siayuthia|the city of angels|бангкок|банкок|баҥкок
Hefei	cn	che-fej|chefei|hak-bui|hap-pui-chhi|haphai|ha̍p-pûi-chhī|he fei|he fei shi|hefe'i|hefei|hefei shi|hefej|hefejo|hefejus|hefey|hefėjus|heopei si|hephe'i|hexfey|heyfey|hfyy|ho-fei|ho-fei-hsien|ho-fei-shih|hofej|hop phi|hozfeiz|hăk-bùi|hợp phì|khefej|khehfehj|khfy|khufej|lu-chou|luchow|luchowfu|lunchow|хефей|хефеј|хъфей|хэфэй|хөфэй
Dalian	cn	da lian|da lian shi|daelyeon|dairen|dal'niy|dalian|dalian city|dalian shi|daljan'|dalny|dalyan|dalyen si|dal’niy|lu da|lu-ta|lu-ta-shih|lueda|lueta|luta|lü-ta|lü-ta-shih|lüda|lüta|ntalian|ta heliyn|ta-lien|ta-lien-shih|далянь
Kano	ng	byen kano|cano|ka nuo|kanas|kano|kanw|kanw nyjryh|kánò|qnw|кано
Santiago	cl	ciles santjagas|ciudadsantiago|sanctiacobi|sant'jago|santiago|santiago de chile|santiago de xile|santiago del cile|santiago do chile|santiago du chili|santiago du ch·ili|santianko|santixako|santiyago|santjago|santjago de chile|santjago de chili|santyaghw|santyagw|santyyagw|sheng de ya ge|stgo.|čilės santjagas|сантьяго|сантяго де чиле|сантяго де чили|сантјаго
Cape Town	za	altepetl in cabo|ar chab|cape toun|cape town|cidade do cabo|cita del cap|citati du capu|citati dû capu|citta del capo|cittae do cavo|città del capo|cità del cap|ciuda del cabu|ciudad del cabo|ciudat do cabo|ciudá del cabu|ciutat del cap|civitas capitis|el cabo|fokvaros|fokváros|hao wang jiao zhen|hoefdaborg|hovdastadur|höfðaborg|høvdastaður|ikapa|kaapstad|kaapsted|kaapstêd|kab town|kabe urbe|kaburbo|kaepstad|kai pu dui|kai pu dun|kapetown|kapkaupunki|kaplinn|kapske mesto|kapske misto|kapské mesto|kapské město|kapstad|kapstaden|kapstadt|kapsztad|kapétown|keip taoun|keipeutaun|keiptaun|keiptauna|keiptaunas|keiptauns|kejptaun|kep taun|kep tavun|kepa ta'una|kepata'una|keputaun|keyptaun|keyptawn|keýptaun|khep thawn|kyb tawn|le cap|li kap|lo cap|lurmutur hiria|lé cap|sita del cao|sita del cap|sità del cao|sità dël cap|tref y penrhyn|yvy akua tava|yvy akua táva|çittæ do cavo|капске місто|кейптаун|кейптаўн|кејптаун
Peshawar	pk	bai sha wa|byshawr|pecavar|pes war|pesa'oyara|pesabar|pesavar|pesavara|pesavaras|pesavaro|pesaver|peschawar|peshavar|peshawar|peshawaru|peshovar|peshāwar|pesjawar|pesyawaleu|peszawar|pexauar|peŝavaro|peşaver|pešavar|pešavaras|pešāvara|pişəvər|pshawr|pyshawr|péšávar|пешавар
Changchun	cn	cancun|cancuna|cangacuna|cangcun|cangcunas|cangcuno|cangzcenh|cchang-cchun|ch'ang-ch'un-hsien|ch'ang-ch'un-shih|chanchun|chanchun'|chang chwn|changachuna|changchuen|changchun|changchun shi|changchun si|changchwn|chhong-chhun-su|chhòng-chhûn-sṳ|ch’ang-ch’un-hsien|ch’ang-ch’un-shih|csangcsun|diong-chung|diòng-chŭng|hsin-chin|hsin-ching|hsinking|jangchun|k'ua-ch'eng-tzu|kwan-cheng-tze|k’ua-ch’eng-tzu|tiong-chhun-chhi|tiông-chhun-chhī|truong xuan|trường xuân|tschangtung|tshanghtshwn|zhang chun|zhang chun shi|çangçun|çançun|ĉangĉuno|čangčun|čangčunas|čančuņa|čchang-čchun|чангчуен|чанчун|чанчунь|чанчүнь хот
Jeddah	sa	chidda|cidda|ciddae|cidde|ciddä|ciddə|djedda|djeddah|djidda|dschidda|dzeda|dzedda|dzhida|dzhidda|dzhiddae|dzhiddat|dzhidde|dzhyda|dzida|dzidd|dzidda|dzsidda|dzudda|dżudda|džeda|džedda|džida|džidd|džidda|gdh|gedda|gidda|gido|iedda|jada|jaddah|jdh|jdt|jeda|jedda|jeddah|jeddaha|ji da|jida|jidda|jiddah|jidde|jidá|jitta|judah|juddah|tzenta|yid dah|yida|yidda|zhidda|ĝido|ğidda|джида|джиддæ|джидда|джиддат|джидде|джыда|жидда|џеда
Chennai	in	cen ni|cena'i|cenaj|cenajo|cenajus|cenay|cenna'i|cennai|cennaj|chehnai|chen'nai|chenai|chenaj|chennai|chennai - cennai|chennaj|chnay|chnayy|chynay|chynayy|csennai|jin nai|maderaspatanum|madras|madrás|qing nai|tamizhagam|tamulinadu|tsennai|tshynay|çenay|çennai|ćennaj|ĉenajo|čenaj|čenajus|čennai|čennaí|ченай|ченај|ченнаи|ченнай|ченнаї|чэнаі
Kolkata	in	calcuta|calcutta|calcutá|calcúta|caligardamana|jia er ge da|jia li ji da|kaelkuettae|kal'kuta|kal'kutta|kal'kuttae|kalakata|kalakatta|kalikata|kalikātā|kalkata|kalkota|kalkouta|kalkueta|kalkuta|kalkutta|kalkútta|kalküta|klkta|klkth|klkwth|ko l ka ta|kolakata|kolkat|kolkata|kolkate|kolkato|kolkatta|kolkāta|kol‌kata|korukata|kwlkata|kälküttä|kəlkətə|qwlqth|sealdah|калькута|калькуттæ|калькутта|колката|колкате
Xiamen	cn	a-muong|amoy|e-mng-chhi|ha mon|ha-mun-su|ha-mùn-sṳ|hiyamin|hsia-men|hsia-men-shih|hsziamen|hạ môn|seiy he min|sha men|sha men shi|shamen|shyamn|shyamyn|sia-men|siamen|siamenas|siamini|sjamehn'|sjamen|sjamen'|sjamun|sjamyn'|ssu-ming|ssu-ming-hsien|syameon si|szeming-hsien|xiamen|xiamen - sha men|xiamen city|xiamen shi|â-muòng|ē-mn̂g-chhī|šjamen|сямень|сямън|сямынь|сямэнь|сјамен
Surat	in	curat|su la te|surat|surata|suratas|surate|surato|sūrat|сурат
Yangon	mm	dagon|gian'nkon|iangoni|iyanguna|jangon|jangon khot|jangona|jangono|jangun|jangún|ngiong-kong|ngióng-kông|raankone|raankonemyahoet|raguna|rangon|rangoon|rangoun|rangum|rangun|ranguna|rangunas|rangún|rangūnas|rngwn|yang guang|yang-gon|yanghwn|yangjgvangh|yangkung|yangon|yanguna|yangwn|yangôn|yanjwn|yankon|yankoun|yanqon|ýangon|рангун|янгон|янгон хот|јангон
Bao'an	cn	bao'an
Kabul	af	cabool|caboul|cabul|cabura|cabúl|caubul|ka bu er|kabil|kabl|kaboel|kabol|kaboul|kabul|kabula|kabulas|kabuli|kabulo|kabura|kaburu|kabwl|kabúl|kabûl|kampoul|kapul|ke bu er|khabul|kobul|kubha|kábul|kâbil|kābol|кабул|кобул
Nairobi	ke	lai luo bi|na'irobi|nai luo bi|nai-lok-pi|nai-lo̍k-pí|nailobi|nairoba|nairobi|nairobia|nairobis|nairoby|nairobî|nairompi|nairopi|nairovi|nairòbi|nairóbi|nairóvi|najrobi|najrobi osh|najrobio|najrobo|nayiiroobii|nayreabi|nayrobi|nayroobi|nayropi|nayrubi|nayrwby|naíróbí|naýrobi|nei luo bi|nirobi|nyrwby|nyyrwby|найроби|найроби ош|найробі|најроби
Wuxi	cn	bu-sek-chhi|bû-sek-chhī|u-sek|usi|usi si|usis|vo tich|vuhszi|vukasi|vusi|vusio|vuzsiz|vuŝio|vuši|vô tích|wu xi|wu xi shi|wu-hsi|wu-hsi-hsien|wu-hsi-shih|wu-si|wusih|wusih-hsien|wusihsien|wuxi|wuxi shi|wwshy|wwsy|xu si|ù-sék|вуси|уси|усі|үshi|үши
Giza	eg	al jizah|al jīzah|aljyzt|el gizeh|el-giza|el-gîza|ghizeh|giza|gizah|gize|gizeh|gizo|gizé|guiza|gíza|gîza|jyzh|гиза
Jinan	cn	ca-nang|che-lam-chhi|chi-nam-su|chi-nan|chi-nan-shih|chi-nàm-sṳ|chè-lâm-chhī|ci hnan|cijnanz|cinana|cinanum|csinan|czinan'|cá̤-nàng|dzinan|dzinanas|dzjinana|dzjinaņa|džinan|ginano|ji nan|ji nan shi|jinan|jinan shi|jinan si|jinana|jinani|jnan|jynan|li-ch'eng|li-ch’eng|szinan|te nam|ti-nan|tsi-nan-fu|tsinah|tsinan|tzinan|tế nam|zhinan'|ĝinano|ťi-nan|дзинан|жинань|цзинань|цзінань|ђинан
Taiyuan	cn	daiyienz|t'ai-yuan-shih|ta'iyu'ana|ta'iyuyana|tai yuan|tai yuan shi|tai-nguong|taigiouan|taijuan|taijuana|taijuaņa|taiwian si|taiyuan|taiyuan shi|taiyuan-fu|taiyuenum|taiyüan-fu|tajjuan'|tajjuean|tajjuen|tajjüan|tajuanas|tajuano|tay ywan|tayiwani|tayy ywan|tayyuan|tayywan|tchaj-juean|tchaj-jüan|thai nguyen|thai-goan-chhi|thayyu'ana|thi hywn|thài-goân-chhī|thái nguyên|tái-nguòng|t’ai-yüan-shih|yang-ch'u|yang-ch’ü|yangku|yangkü|yanka|таијуан|тайюань|тайюен
Zhengzhou	cn	canaco|cancau|ceing cow|cencavu|cencou|ceng-cou|cengcou|cheng|cheng-chou|cheng-chou-shih|cheng-hsien|chengchow|chhiang-chu-su|chhiáng-chû-sṳ|chzhehnchzhou|chzhenchzhou|cjencjou|csengcsou|cwngcouh|czengczou|dang-ciu|dzendzou|dzengdzou|dzengdzov|dzhundzhou|dâng-ciŭ|džendžou|džengdžou|džengdžov|genggouo|iphone city|jenjya'o|jeongjeou si|jhengajho'u|trinh chau|trịnh châu|tsentsoou|tshnghtshw|tēⁿ-chiu-chhī|zengzou|zheng zhou|zheng zhou shi|zhengtsjou|zhengzhou|zhengzhou shi|zhngzhw|zhyngzhw|çengçou|çjençjou|čeng-čou|ĝengĝoŭo|žengžou|джънджоу|жөнжоу|чженчжоу|чжэнчжоу|чжэнчжоў|џенгџоу
Bamako	ml	ba ma ke|bamaco|bamaco - bamako|bamakas|bamako|bamaku|bamakw|bamakó|bamakɔ|bammaco|bammako|bàmakɔ|bmqw|mpamako|бамако
Riyadh	sa	al-riad|al-riyad|alryad|ar riyadh|ar riyādh|ar-riaad|ar-rijad|ar-riyad|ar-riyod|ar-riyāḑ|ehr-rijad|ehr-ryjad|er-riadi|er-rijad|er-riyad|li ya de|liyadeu|raiyadha|ri'ada|ri'adha|riaad|riad|riade|riadi|riado|riadum|riant|rihad|rijad|rijada|rijadas|rijád|rijāda|riyad|riyada|riyadh|riyadha|riyado|riyat|riyaḍ|ryad|ryyad|ríad|ər-riyad|ар-рияд|ер-ріяд|рияд|ријад|эр-рияд|эр-рыяд
New Taipei City	tw	nea taipei|neu-taipeh|new taipei|new taipei city|nieuw taipei|nouveau taipei|nova taipe|nova taipé|nova tchaj-pej|novi taipei|novi tajpej|novij tajbej|novyj tajbehj|nová tchaj-pej|nowe tajpej|nueva taipei|nueva taipéi|nuova taipei|sinbeisi|xin bei|xin bei shi|xinbei city|yeni taipei|нови тајпеј|новий тайбей|новый тайбэй
New Territories	hk	new territories|new territory hong kong|xin jie|xinjie
Shijiazhuang	cn	chen-t'ou|chen-t’ou|chentow|chioh-ka-chng-chhi|chio̍h-ka-chng-chhī|chux ceiy cwng|s'-tia-cuang|sa-cyacvanga|seujajwang si|shi jia zhuang|shi jia zhuang shi|shicziyajuan|shiczjachzhuan|shidziajuani|shih-chia-chuang|shih-chia-chuang-shih|shih-chuang-shih|shih-men|shih-men-shih|shihjiazhuang|shihkiachwan|shihkiachwang|shijiazhuang|shijiazhuang shi|shitszyachzhuan|shizhjazhuan|shudzjadzhuan|shyjyatshwangh|shyjyazhwang|siciyajuang|sicsiacsuang|sidziadzuangas|sidzjadzuana|sidzjadzuang|sigjaguango|sijiyajhu'anga|sijiyajhuyam|sioh-ga-cong|sitziazouank|sizi'azu'anga|siŏh-gă-cŏng|swzgyahcuengh|thach gia trang|thạch gia trang|ŝiĝjaĝŭango|şiciyajuang|šidziadžuangas|šidzjadžuana|šidžjadžuang|š’-ťia-čuang|шижяжуан|шицзячжуан|шиђаџуанг|шъдзяджуан
Chattogram	bd	catagamva|catagrama|cattagram|cattagrama|caṭṭagrām|cetagons|chattogram|chitagong|chittagon|chittagong|chittagong ghat|chottogram|chytagong|chytagwng|chôţţogram|cirragean|cit ta kxng|citagaon|citagong|citagonga|citagongas|citagongo|cittagang|cittagonga|cittakon|cittaqonq|cottogram|csittagong|islamabad|ji da gang|ji da gang shi|shytaghwngh|shytajwnj|tsitankon'nk|zytgwng|çitagong|çittaqonq|ćottogram|ĉitagongo|čattagrám|čitagonga|čitagongas|čitágáon|čėtagons|чаттограм|читагонг|читтагонг|читтаґонґ|чытагонг
Addis Ababa	et	a di si a bei ba|addis ababa|addis abaeba|addis abbaba|addis abeba|addis abäba|addis-abeba|addis-abebae|addisa ababa|addisaaba|addisz-abeba|adis ababa|adis abeba|adis-abeba|adis-abebo|adisa ababa|adisabeba|adiseuababa|adisuabeba|adys ababa|adys-abeba|adís abeba|antis ampempa|atis apapa|finfinne|neanthopolis|tungga|ādīs ābeba|əddis-əbəbə|аддис-абебæ|аддис-абеба|адис абеба|адыс-абеба
Kunming	cn	con minh|côn minh|gvwnhmingz|k'un-ming-hsien|k'un-ming-shih|kanamiga|kchun-ming|khun-beng-chhi|khun-bêng-chhī|khunh ming|kn ming|kong-ming|kounmink|kuenming|kun ming|kun ming shi|kun'min|kun'min shaary|kun'min'|kunamim|kunaminga|kunmin|kunmina|kunming|kunming shi|kunming si|kunminga|kunmingas|kunmingo|kunminq|kuņmina|kwnmng|kwnmyng|kwnmyngh|kŏng-mìng|kүn'min|k’un-ming-hsien|k’un-ming-shih|qwnmyng|yun-nan|yunnanfu|yün-nan|yünnanfu|куенминг|кунмин|куньмин|куньмин шаары|куньминь|куньмін|күньмин
Zhongshan	cn	chung-san-su|chzhunshan'|chûng-sân-sṳ|cung-san|dzungshan|jongshen shehiri|jungsan si|trung son|trung sơn|xiangshan|zhong shan|zhong shan shi|zhongshan|zhongshan shi|zongsan|čung-šan|žongšan|чжуншань|џунгшан
Nanning	cn	hnan hning|lam-leng-chhi|lâm-lêng-chhī|nam ninh|nam-nen-su|namzningz|nan ning|nan ning shi|nan'nin|nan-ning|nan-ning-shih|nananinga|nang-ning|naniga|nanim|nanin|naning|naningas|naningo|nannin|nannina|nanning|nanning shi|nanning si|nanninq|nannyng|nanyng|nanyngh|naņnina|nàm-nèn-sṳ|nàng-nìng|yung-ning|yung-ning-hsien|нанин|нанинг|наньнин|наньнін
Shantou	cn	chao shan|chaoshan|ciu san|laiwu|san gjau|san tau|san-tchou|san-theu-su|sang-tau|santau|santeou si|santou|santouo|santov|saw thea|shan tou|shan tou shi|shan'tou|shan-t'ou-shih|shan-t’ou-shih|shantou|shantow|shantw|shantww|sjantou|swatow|sán đầu|sáng-tàu|sân-thèu-sṳ|sòaⁿ-thâu-chhī|ŝantoŭo|šan-tchou|šantou|šantov|шантоу|шаньтоу
Los Angeles	us	angelopolis|ciudad de los angelos|cuidad de los angelos|el pueblo de nuestra senora de los angeles de porciuncula|el pueblo de nuestra senora la reina de los angeles de porcivncula|el pueblo de nuestra señora de los ángeles de porciúncula|el pueblo del rio de nuestra senora|el-ei|l.a.|la reina de los angeles de porciuncula|las aynjls|las encalas|las enjales|las enjalis|lasa ainjalasa|lasa enjalasa|lasa enjilasa|leas anceles|lok-chham-ki|los anceləs|los and'eles|los andzelas|los andzeles|los andzheles|los andzhelis|los andželas|los andželes|los angeles|los anjeles|los anjélés|los antzeles|los anxheles|los anxhelos|los anzeles|los anzheles|los ángeles|los-anceles|los-andzeles|los-andzhehles|los-andzheles|los-angeleso|los-anjeles|los-anjelesi|los-anzheles|los-anzheles shaary|los-anĝeleso|losa enjelasa|losa enjelisa|losa enjelsa|losandzelosa|losandželosa|loseuaenjelleseu|loseuenjelleseu|lo̍k-chhám-kî|ls anjls|lungsod ng los angeles|luo shan ji|luos andzels|luos andžels|lws anjls|lws anjlws|lws anjlys|lxs xæ n ce lis|os anxeles|os ánxeles|pueblo de los angeles|pueblo los angelos|rosanzerusu|лос анджелес|лос анджелис|лос андьелес|лос анжелес|лос анђелес|лос анџелес|лос анҷелес|лос анӂелес|лос-анджелес|лос-анджэлес|лос-анжелес|лос-анжелес шаары|лос-анџелес
Faisalabad	pk	faisalabad|faisalabada|faisalabado|faisalābād|faisalābāda|faisarabado|fajsalabad|feisalabadas|fejsalabad|feysəlabad|fysl abad|lyallpur|shah faisalabad|файсалабад|фейсалабад|фејсалабад
Dubai	ae	dabei|dby|dbyy|di bai|dibai|dibay|dobai|doubayi|du bai|duba'i|dubae|dubai|dubai city|dubai emiraat|dubaija|dubaj|dubajo|dubajus|dubay|dubayy|dubaï|dube|dubi|dubái|dwbyy|dúbæ|fort dabei|ntoumpai|tupai|дубаи|дубай
Yokohama	jp	heng bang|heng bang shi|heng bin shi|iokogama|jakagama|jokohama|jokohamo|jokokhama|yoa koa ha ma|yokohama|yokohama si|yokohama-shi|yokohamashi|ywkwhama|ywqwhmh|иокогама|йокохама|якагама|јокохама
Fuzhou	cn	focheum|foochow|foutsoou|fouzhou|fu zhou|fu zhou shi|fu-chou|fu-chou-shih|fu-cou|fu-čou|fuchau|fucheu|fuchzhou|fucjou|fuco|fucsou|fudzhou|fudzou|fudžou|fugouo|fujho'u|fuk-chu-su|fuk-chû-sṳ|futsjou|fuzcouh|fuzhou|fuzov|fuçjou|fuĝoŭo|fužov|fw jw|fwjw|fwzhw|hok-chiu-chhi|hok-chiu-chhī|hok-ciu|hók-ciŭ|lin-sen|lin-sen-hsien|min hsien|min-hou|min-hou-hsien|min-hou-hsien-ch'eng|min-hou-hsien-ch’eng|minhow|minhow-hsien|phuc chau|phucau|phujha'o|phúc châu|pujeou si|фуджоу|фучжоу|фучжоў|фуџоу
Ningbo	cn	chiang-pei-an|hning paw|leng-pho-chhi|lêng-pho-chhī|nangbw|nen-po-su|ninbo|ning bo|ning bo shi|ning-hsien|ning-po|ning-po-shih|ningbo|ningbo shi|ningbo si|ningbó|ningpo|ninh ba|nngbw|nynghbw|nèn-pô-sṳ|nìng-pŏ̤|yin-hsien|нинбо|нингбо|нінбо
Casablanca	ma	ad dar al bayda|ad dar al bayda'|ad dār al bayḑā’|anafi|anfa|casa branca|casablanca|casabranca|dar-el-beida|dar-uel-beyda|daralbyda|darul baidha|dâr-ül-beydâ|ed dar el baida|ed dār el baida|ka sa bu lan ka|ka sab l xng ka|kacapilanka|kasabalanka|kasabeullangka|kasabilanika|kasablank|kasablanka|kasablankae|kasaburanka|kazablanka|kazablanko|kazamplan'ka|qzblnqh|tigemmi tamellalt|white house|казабланка|касабланкæ|касабланка
